OrderID,OrderDate,CustomerID,ProductID,Quantity,Discount
ORD05872,2024-08-07,C0568,P0039,12,0.00
ORD05873,2025-01-20,C0563,P0087,3,0.00
ORD05874,2023-01-19,C0637,P0240,2,0.00
ORD05875,2023-06-30,C1099,P0200,1,0.05
ORD05876,2025-09-26,C0889,P0021,5,0.15
ORD05877,2023-05-04,C0472,P0006,1,0.00
ORD05878,2023-09-09,C0150,P0020,2,0.00
ORD05879,2025-05-26,C0289,P0189,3,0.10
ORD05880,2025-04-11,C0912,P0185,2,0.10
ORD05881,2023-01-05,C0822,P0177,2,0.00
ORD05882,2023-08-04,C1172,P0078,6,0.00
ORD05883,2023-10-30,C0866,P0153,3,0.05
ORD05884,2023-02-16,C0156,P0234,6,0.20
ORD05885,2024-11-11,C0228,P0083,3,0.00
ORD05886,2025-08-04,C0246,P0041,1,0.10
ORD05887,2023-06-29,C0380,P0237,12,0.10
ORD05888,2024-01-22,C0575,P0210,1,0.10
ORD05889,2024-12-27,C0148,P0106,5,0.00
ORD05890,2025-02-21,C0545,P0077,2,0.00
ORD05891,2025-07-06,C0783,P0167,1,0.00
ORD05892,2025-01-01,C0950,P0161,3,0.10
ORD05893,2025-12-20,C0191,P0078,4,0.00
ORD05894,2025-03-13,C0438,P0135,1,0.05
ORD05895,2023-03-10,C1089,P0043,2,0.00
ORD05896,2023-10-09,C1010,P0141,3,0.00
ORD05897,2023-08-19,C1059,P0016,3,0.00
ORD05898,2025-01-25,C0942,P0143,2,0.05
ORD05899,2025-05-04,C0860,P0050,3,0.10
ORD05900,2024-08-13,C0399,P0054,1,0.00
ORD05901,2024-11-18,C0720,P0199,1,0.00
ORD05902,2024-10-15,C0793,P0055,4,0.10
ORD05903,2025-11-22,C0497,P0156,2,0.00
ORD05904,2023-06-01,C0416,P0024,4,0.10
ORD05905,2025-07-10,C0886,P0164,2,0.10
ORD05906,2023-09-03,C0179,P0073,3,0.05
ORD05907,2025-02-04,C0083,P0093,2,0.10
ORD05908,2024-12-25,C1177,P0217,1,0.05
ORD05909,2024-03-12,C0914,P0155,12,0.15
ORD05910,2024-12-30,C1179,P0065,3,0.00
ORD05911,2024-09-18,C0737,P0212,1,0.00
ORD05912,2023-08-23,C1030,P0211,2,0.05
ORD05913,2023-10-07,C0392,P0114,4,0.00
ORD05914,2024-03-27,C0984,P0235,6,0.00
ORD05915,2023-02-27,C0690,P0240,2,0.00
ORD05916,2023-05-27,C0818,P0089,5,0.00
ORD05917,2025-09-01,C0952,P0130,10,0.15
ORD05918,2025-02-15,C0770,P0239,1,0.00
ORD05919,2025-01-28,C0093,P0203,3,0.00
ORD05920,2025-11-30,C1024,P0217,5,0.10
ORD05921,2023-08-19,C0177,P0204,1,0.10
ORD05922,2024-05-02,C0784,P0032,1,0.00
ORD05923,2023-08-31,C1145,P0138,6,0.05
ORD05924,2023-01-08,C0794,P0052,1,0.10
ORD05925,2023-04-24,C0616,P0083,10,0.05
ORD05926,2025-08-03,C0723,P0101,1,0.10
ORD05927,2024-03-26,C1187,P0045,1,0.00
ORD05928,2023-06-24,C0847,P0048,4,0.00
ORD05929,2025-06-26,C0001,P0195,1,0.05
ORD05930,2024-08-11,C0143,P0170,10,0.00
ORD05931,2024-10-17,C0827,P0149,3,0.05
ORD05932,2024-05-24,C0597,P0201,6,0.00
ORD05933,2025-11-29,C0377,P0060,2,0.00
ORD05934,2023-06-03,C0921,P0180,3,0.00
ORD05935,2025-10-02,C0644,P0020,2,0.10
ORD05936,2024-05-23,C1122,P0222,2,0.05
ORD05937,2025-10-01,C1094,P0127,1,0.10
ORD05938,2024-10-13,C0986,P0080,2,0.05
ORD05939,2024-01-05,C0547,P0070,10,0.00
ORD05940,2024-09-28,C0190,P0197,8,0.00
ORD05941,2024-02-06,C1002,P0193,2,0.05
ORD05942,2024-06-19,C0243,P0116,4,0.00
ORD05943,2025-11-18,C0001,P0031,5,0.00
ORD05944,2023-11-13,C0290,P0165,6,0.00
ORD05945,2025-03-04,C0877,P0228,5,0.15
ORD05946,2025-11-15,C0054,P0017,6,0.00
ORD05947,2023-02-01,C0843,P0094,2,0.05
ORD05948,2025-02-24,C0663,P0234,2,0.05
ORD05949,2024-10-21,C0145,P0008,2,0.10
ORD05950,2025-12-07,C1133,P0175,2,0.05
ORD05951,2024-06-16,C0507,P0179,4,0.05
ORD05952,2025-07-10,C1106,P0041,3,0.00
ORD05953,2023-02-25,C0925,P0223,4,0.00
ORD05954,2024-06-04,C0089,P0089,6,0.05
ORD05955,2025-07-23,C1033,P0239,3,0.20
ORD05956,2023-02-05,C0287,P0112,1,0.05
ORD05957,2024-03-12,C0431,P0178,3,0.00
ORD05958,2025-05-10,C0207,P0096,3,0.10
ORD05959,2023-07-06,C0340,P0069,5,0.05
ORD05960,2024-03-13,C0765,P0087,6,0.05
ORD05961,2023-12-15,C0675,P0153,4,0.05
ORD05962,2025-03-06,C0371,P0002,6,0.15
ORD05963,2023-08-07,C0796,P0185,1,0.15
ORD05964,2024-03-08,C0549,P0116,1,0.10
ORD05965,2023-03-20,C1011,P0088,2,0.05
ORD05966,2024-08-19,C0958,P0086,3,0.00
ORD05967,2023-02-15,C0945,P0009,6,0.20
ORD05968,2023-06-16,C0122,P0050,4,0.00
ORD05969,2024-01-31,C0677,P0107,4,0.05
ORD05970,2024-12-04,C0458,P0121,3,0.05
ORD05971,2025-07-03,C0076,P0191,3,0.00
ORD05972,2024-02-10,C0170,P0114,3,0.00
ORD05973,2024-12-16,C0771,P0073,2,0.05
ORD05974,2024-06-14,C0445,P0120,10,0.05
ORD05975,2024-07-05,C0463,P0208,5,0.05
ORD05976,2024-11-07,C0956,P0195,3,0.05
ORD05977,2024-12-29,C0787,P0179,1,0.00
ORD05978,2024-06-01,C0045,P0043,3,0.10
ORD05979,2025-11-26,C0380,P0182,1,0.00
ORD05980,2024-09-24,C0882,P0143,2,0.15
ORD05981,2025-04-02,C0981,P0007,1,0.00
ORD05982,2023-02-23,C0130,P0236,1,0.00
ORD05983,2023-12-07,C0861,P0117,3,0.05
ORD05984,2024-03-01,C0092,P0009,10,0.00
ORD05985,2024-07-03,C0740,P0203,2,0.00
ORD05986,2024-01-02,C0494,P0200,6,0.05
ORD05987,2025-03-24,C0448,P0004,1,0.00
ORD05988,2024-03-06,C1006,P0187,4,0.00
ORD05989,2024-03-17,C0408,P0098,1,0.00
ORD05990,2025-03-04,C0958,P0062,6,0.15
ORD05991,2024-11-13,C0111,P0057,2,0.10
ORD05992,2025-02-23,C0204,P0100,1,0.00
ORD05993,2023-06-08,C0814,P0176,3,0.00
ORD05994,2024-11-28,C1154,P0142,12,0.05
ORD05995,2023-04-21,C0610,P0006,6,0.00
ORD05996,2024-02-16,C0525,P0079,4,0.00
ORD05997,2023-02-14,C0053,P0210,4,0.00
ORD05998,2024-12-18,C0009,P0200,5,0.00
ORD05999,2024-08-30,C0215,P0090,4,0.20
ORD06000,2023-09-22,C0661,P0069,4,0.05
ORD06001,2025-10-05,C0237,P0090,10,0.05
ORD06002,2023-07-14,C0975,P0219,8,0.05
ORD06003,2023-07-03,C0821,P0119,2,0.10
ORD06004,2025-08-04,C0370,P0172,3,0.10
ORD06005,2025-12-01,C1033,P0189,3,0.05
ORD06006,2023-11-08,C0583,P0096,5,0.05
ORD06007,2025-07-17,C0927,P0129,1,0.00
ORD06008,2024-04-01,C0676,P0081,1,0.10
ORD06009,2025-06-15,C0415,P0195,2,0.00
ORD06010,2024-05-09,C0697,P0144,5,0.00
ORD06011,2025-10-17,C0806,P0149,5,0.05
ORD06012,2023-02-25,C0466,P0061,6,0.00
ORD06013,2025-01-22,C0730,P0005,5,0.15
ORD06014,2024-05-21,C0881,P0111,3,0.00
ORD06015,2023-10-26,C0523,P0161,12,0.00
ORD06016,2023-11-04,C0293,P0044,2,0.10
ORD06017,2025-11-10,C0063,P0150,2,0.00
ORD06018,2025-06-03,C0345,P0105,1,0.05
ORD06019,2023-06-28,C0173,P0099,6,0.10
ORD06020,2024-10-10,C0588,P0089,1,0.05
ORD06021,2023-03-27,C0076,P0142,1,0.10
ORD06022,2024-09-19,C0710,P0066,10,0.00
ORD06023,2024-02-09,C0972,P0202,2,0.00
ORD06024,2025-10-20,C0885,P0137,5,0.15
ORD06025,2023-02-11,C0451,P0076,12,0.00
ORD06026,2025-04-29,C0595,P0028,4,0.00
ORD06027,2024-05-22,C0043,P0214,5,0.05
ORD06028,2023-04-28,C1195,P0013,5,0.10
ORD06029,2024-05-11,C0703,P0032,1,0.05
ORD06030,2024-03-10,C1174,P0167,2,0.00
ORD06031,2024-07-26,C1028,P0213,1,0.10
ORD06032,2025-03-28,C0647,P0028,3,0.10
ORD06033,2023-06-23,C1006,P0018,1,0.00
ORD06034,2023-04-13,C0603,P0119,1,0.00
ORD06035,2024-06-30,C0162,P0214,3,0.20
ORD06036,2025-11-21,C0416,P0189,1,0.10
ORD06037,2024-12-31,C0003,P0212,5,0.00
ORD06038,2024-04-16,C0653,P0222,3,0.00
ORD06039,2025-09-01,C0213,P0074,1,0.00
ORD06040,2024-05-24,C1165,P0155,2,0.00
ORD06041,2024-05-27,C0530,P0043,6,0.00
ORD06042,2023-05-05,C1060,P0154,1,0.00
ORD06043,2024-06-24,C0108,P0141,1,0.10
ORD06044,2025-11-18,C0707,P0201,1,0.05
ORD06045,2024-12-25,C1120,P0038,2,0.00
ORD06046,2023-07-16,C0772,P0159,8,0.00
ORD06047,2025-07-16,C0428,P0161,3,0.15
ORD06048,2025-01-31,C0022,P0041,1,0.10
ORD06049,2023-12-06,C0028,P0165,12,0.10
ORD06050,2025-05-30,C0984,P0175,8,0.00
ORD06051,2023-06-20,C0238,P0019,2,0.05
ORD06052,2024-08-19,C0382,P0006,1,0.10
ORD06053,2023-06-16,C0110,P0116,5,0.05
ORD06054,2025-10-02,C0939,P0030,4,0.00
ORD06055,2025-03-06,C1126,P0104,1,0.05
ORD06056,2023-04-08,C0398,P0092,10,0.05
ORD06057,2025-12-06,C0881,P0006,4,0.00
ORD06058,2024-12-03,C0280,P0020,1,0.00
ORD06059,2025-08-14,C0838,P0198,2,0.10
ORD06060,2023-04-25,C0697,P0138,6,0.15
ORD06061,2025-10-17,C0966,P0175,1,0.00
ORD06062,2025-07-26,C0794,P0233,1,0.15
ORD06063,2023-06-29,C0216,P0137,3,0.05
ORD06064,2024-05-13,C0631,P0085,5,0.05
ORD06065,2023-12-25,C0117,P0148,5,0.00
ORD06066,2025-02-21,C0540,P0102,3,0.05
ORD06067,2024-01-30,C0566,P0138,1,0.10
ORD06068,2024-08-16,C0508,P0031,3,0.00
ORD06069,2023-01-23,C0561,P0034,3,0.00
ORD06070,2025-05-25,C0461,P0129,6,0.05
ORD06071,2024-10-30,C0852,P0030,6,0.00
ORD06072,2023-08-29,C0678,P0185,3,0.20
ORD06073,2025-08-03,C0865,P0126,2,0.00
ORD06074,2023-02-06,C0852,P0061,2,0.10
ORD06075,2025-07-25,C0069,P0098,8,0.00
ORD06076,2025-06-24,C0042,P0229,1,0.00
ORD06077,2024-05-28,C0008,P0088,3,0.15
ORD06078,2024-02-11,C0487,P0078,4,0.00
ORD06079,2023-04-27,C0598,P0093,1,0.10
ORD06080,2023-11-02,C0008,P0211,1,0.00
ORD06081,2025-05-13,C0192,P0177,2,0.00
ORD06082,2025-01-21,C0920,P0097,1,0.00
ORD06083,2025-08-09,C0024,P0138,2,0.00
ORD06084,2024-07-25,C0663,P0059,1,0.00
ORD06085,2023-10-18,C0244,P0182,3,0.15
ORD06086,2023-10-05,C0986,P0211,2,0.00
ORD06087,2024-07-19,C1133,P0137,2,0.00
ORD06088,2025-09-20,C0879,P0094,8,0.05
ORD06089,2025-04-18,C0058,P0111,3,0.00
ORD06090,2025-10-11,C0705,P0029,3,0.00
ORD06091,2023-05-26,C0047,P0118,1,0.05
ORD06092,2025-01-13,C0264,P0070,6,0.05
ORD06093,2024-09-30,C0026,P0172,3,0.00
ORD06094,2023-10-13,C0906,P0068,2,0.00
ORD06095,2024-09-05,C1029,P0134,1,0.00
ORD06096,2025-05-07,C0256,P0077,5,0.15
ORD06097,2024-11-10,C0501,P0126,3,0.00
ORD06098,2023-07-15,C0163,P0215,3,0.00
ORD06099,2024-08-16,C0177,P0091,2,0.00
ORD06100,2023-02-23,C1187,P0047,1,0.05
ORD06101,2025-09-28,C1045,P0047,2,0.15
ORD06102,2023-06-01,C0797,P0175,3,0.00
ORD06103,2023-03-03,C0379,P0072,2,0.00
ORD06104,2024-04-26,C0552,P0018,3,0.00
ORD06105,2023-05-02,C1195,P0160,3,0.20
ORD06106,2025-09-08,C1164,P0013,5,0.00
ORD06107,2023-10-21,C1084,P0131,2,0.00
ORD06108,2025-11-17,C0671,P0165,2,0.00
ORD06109,2024-01-31,C0549,P0189,2,0.00
ORD06110,2023-03-13,C0960,P0001,6,0.00
ORD06111,2023-03-03,C0650,P0191,4,0.00
ORD06112,2024-11-16,C0587,P0088,2,0.00
ORD06113,2024-04-04,C0257,P0045,4,0.15
ORD06114,2025-04-09,C0605,P0056,2,0.10
ORD06115,2023-11-06,C0387,P0121,2,0.00
ORD06116,2024-07-14,C0587,P0014,3,0.15
ORD06117,2024-04-17,C0335,P0136,1,0.15
ORD06118,2025-07-20,C0283,P0005,2,0.05
ORD06119,2024-06-08,C0026,P0182,3,0.00
ORD06120,2023-07-29,C1155,P0001,3,0.05
ORD06121,2023-10-04,C0381,P0196,2,0.15
ORD06122,2023-02-28,C0669,P0030,5,0.00
ORD06123,2024-01-31,C0249,P0114,1,0.00
ORD06124,2024-02-23,C0434,P0164,1,0.15
ORD06125,2023-03-07,C0107,P0217,3,0.10
ORD06126,2023-12-10,C0774,P0035,5,0.00
ORD06127,2023-09-05,C1114,P0109,6,0.05
ORD06128,2024-07-16,C1089,P0043,1,0.00
ORD06129,2025-12-25,C0588,P0124,8,0.05
ORD06130,2023-07-08,C0667,P0202,2,0.00
ORD06131,2024-03-22,C0974,P0209,8,0.00
ORD06132,2024-02-27,C1090,P0130,2,0.00
ORD06133,2023-04-05,C0050,P0066,6,0.10
ORD06134,2023-07-11,C0217,P0202,5,0.05
ORD06135,2023-05-25,C0932,P0075,5,0.15
ORD06136,2024-02-05,C0277,P0068,2,0.00
ORD06137,2024-10-19,C1093,P0133,4,0.05
ORD06138,2025-09-09,C0581,P0153,5,0.00
ORD06139,2023-08-07,C0800,P0002,3,0.05
ORD06140,2023-09-14,C0832,P0027,3,0.00
ORD06141,2023-04-08,C0991,P0126,2,0.05
ORD06142,2025-09-11,C0557,P0194,4,0.00
ORD06143,2025-09-18,C0421,P0227,2,0.10
ORD06144,2025-08-24,C0905,P0080,2,0.05
ORD06145,2024-06-01,C0693,P0044,4,0.00
ORD06146,2025-01-31,C0282,P0209,1,0.15
ORD06147,2023-11-30,C0900,P0070,4,0.00
ORD06148,2024-12-15,C0964,P0027,1,0.00
ORD06149,2024-05-05,C1009,P0168,4,0.10
ORD06150,2023-06-20,C0945,P0070,8,0.00
ORD06151,2023-01-26,C0253,P0085,2,0.00
ORD06152,2025-11-14,C0146,P0030,10,0.00
ORD06153,2023-06-01,C0001,P0188,5,0.15
ORD06154,2025-02-20,C0302,P0211,2,0.00
ORD06155,2023-12-01,C0001,P0142,1,0.05
ORD06156,2023-08-09,C1147,P0126,2,0.00
ORD06157,2025-10-27,C0527,P0221,2,0.10
ORD06158,2025-04-30,C0428,P0069,4,0.05
ORD06159,2024-12-31,C0988,P0107,2,0.10
ORD06160,2025-07-12,C0003,P0073,1,0.00
ORD06161,2024-11-16,C0342,P0216,3,0.00
ORD06162,2023-07-06,C0889,P0159,1,0.05
ORD06163,2025-10-19,C0568,P0121,12,0.00
ORD06164,2024-02-10,C1190,P0227,1,0.00
ORD06165,2025-12-01,C0762,P0237,8,0.00
ORD06166,2023-07-06,C0610,P0002,1,0.10
ORD06167,2025-09-15,C0996,P0237,2,0.15
ORD06168,2024-12-31,C1200,P0158,8,0.00
ORD06169,2025-09-02,C0493,P0130,12,0.15
ORD06170,2023-05-14,C0758,P0224,8,0.10
ORD06171,2025-12-11,C0738,P0055,5,0.00
ORD06172,2024-10-17,C0142,P0235,1,0.00
ORD06173,2025-10-12,C0884,P0010,4,0.00
ORD06174,2024-01-27,C1117,P0057,5,0.10
ORD06175,2023-07-21,C0033,P0082,8,0.05
ORD06176,2025-08-08,C0342,P0132,1,0.00
ORD06177,2025-02-05,C0518,P0238,6,0.00
ORD06178,2023-06-21,C0631,P0129,1,0.10
ORD06179,2023-12-31,C0499,P0140,5,0.05
ORD06180,2023-09-03,C0465,P0003,6,0.10
ORD06181,2023-08-21,C1080,P0219,3,0.05
ORD06182,2024-06-25,C0843,P0098,2,0.05
ORD06183,2024-09-24,C0607,P0101,8,0.00
ORD06184,2025-11-16,C0479,P0113,2,0.00
ORD06185,2025-11-07,C0942,P0057,8,0.00
ORD06186,2023-08-21,C0849,P0073,12,0.00
ORD06187,2023-11-03,C0431,P0129,8,0.10
ORD06188,2023-04-30,C0718,P0082,6,0.00
ORD06189,2024-12-11,C0008,P0137,5,0.10
ORD06190,2023-03-15,C0315,P0088,3,0.10
ORD06191,2023-09-27,C0703,P0085,2,0.10
ORD06192,2024-05-23,C0580,P0142,1,0.10
ORD06193,2025-10-22,C0044,P0157,3,0.00
ORD06194,2024-07-03,C0261,P0207,4,0.10
ORD06195,2023-09-26,C0837,P0108,6,0.10
ORD06196,2023-08-15,C1009,P0129,3,0.05
ORD06197,2023-09-07,C0767,P0201,3,0.00
ORD06198,2024-11-06,C0480,P0066,1,0.00
ORD06199,2024-05-14,C0441,P0010,8,0.05
ORD06200,2023-03-09,C0301,P0065,6,0.10
ORD06201,2025-02-11,C0205,P0188,4,0.00
ORD06202,2023-11-07,C0365,P0211,3,0.10
ORD06203,2025-07-06,C0285,P0229,4,0.00
ORD06204,2024-12-09,C0871,P0130,1,0.00
ORD06205,2023-06-03,C0088,P0148,1,0.15
ORD06206,2024-01-31,C0336,P0223,12,0.05
ORD06207,2024-11-07,C0445,P0114,6,0.15
ORD06208,2025-11-15,C0823,P0171,6,0.00
ORD06209,2024-05-21,C0710,P0179,2,0.10
ORD06210,2023-07-21,C0188,P0025,5,0.00
ORD06211,2024-12-31,C0347,P0049,5,0.05
ORD06212,2023-12-23,C0127,P0172,2,0.15
ORD06213,2025-08-28,C0099,P0046,8,0.00
ORD06214,2025-01-29,C0343,P0081,1,0.00
ORD06215,2025-10-19,C1004,P0169,2,0.10
ORD06216,2023-06-09,C0779,P0214,1,0.05
ORD06217,2025-02-17,C1149,P0091,1,0.00
ORD06218,2024-12-23,C0711,P0106,2,0.05
ORD06219,2024-02-29,C0349,P0193,5,0.00
ORD06220,2023-04-08,C0209,P0148,1,0.00
ORD06221,2024-09-09,C0806,P0149,6,0.10
ORD06222,2025-12-04,C0869,P0026,4,0.00
ORD06223,2025-10-20,C0230,P0057,3,0.05
ORD06224,2023-01-31,C0390,P0111,5,0.05
ORD06225,2025-12-15,C0361,P0023,1,0.00
ORD06226,2024-08-14,C0175,P0125,3,0.05
ORD06227,2025-04-25,C0607,P0183,10,0.15
ORD06228,2025-10-12,C0134,P0132,10,0.15
ORD06229,2024-09-19,C0254,P0229,8,0.05
ORD06230,2025-02-20,C0225,P0032,1,0.05
ORD06231,2023-01-09,C0266,P0207,6,0.00
ORD06232,2024-03-28,C0959,P0136,2,0.00
ORD06233,2024-06-09,C0337,P0183,3,0.00
ORD06234,2023-06-15,C0326,P0045,2,0.00
ORD06235,2023-07-27,C0576,P0180,6,0.00
ORD06236,2024-03-09,C0820,P0067,5,0.00
ORD06237,2023-10-15,C1067,P0168,2,0.00
ORD06238,2023-12-07,C0492,P0216,5,0.10
ORD06239,2024-02-29,C0152,P0131,8,0.00
ORD06240,2024-05-20,C0757,P0121,4,0.05
ORD06241,2023-08-16,C0984,P0103,4,0.10
ORD06242,2025-01-28,C0556,P0149,12,0.00
ORD06243,2024-07-16,C1053,P0208,3,0.15
ORD06244,2024-11-23,C0197,P0002,1,0.00
ORD06245,2025-08-21,C0077,P0155,3,0.00
ORD06246,2023-10-22,C0299,P0197,2,0.10
ORD06247,2023-06-14,C0269,P0028,5,0.00
ORD06248,2024-06-09,C0802,P0019,1,0.10
ORD06249,2025-09-29,C0641,P0116,8,0.00
ORD06250,2023-01-06,C0373,P0049,2,0.10
ORD06251,2024-02-02,C0355,P0049,2,0.15
ORD06252,2025-04-17,C1044,P0046,1,0.05
ORD06253,2023-12-03,C0837,P0240,1,0.05
ORD06254,2025-10-02,C0497,P0176,3,0.00
ORD06255,2025-09-12,C0374,P0025,4,0.15
ORD06256,2025-05-02,C1133,P0029,8,0.00
ORD06257,2025-06-25,C0314,P0150,1,0.00
ORD06258,2024-07-04,C1074,P0191,6,0.00
ORD06259,2025-03-12,C0170,P0159,1,0.00
ORD06260,2024-04-19,C1074,P0145,10,0.05
ORD06261,2023-07-20,C1120,P0138,12,0.00
ORD06262,2024-04-27,C0914,P0235,2,0.05
ORD06263,2024-05-06,C1130,P0159,6,0.00
ORD06264,2025-06-17,C1030,P0118,2,0.00
ORD06265,2024-11-23,C0835,P0001,2,0.00
ORD06266,2025-03-09,C0266,P0228,3,0.00
ORD06267,2025-08-16,C0524,P0095,6,0.00
ORD06268,2023-05-29,C0693,P0127,3,0.10
ORD06269,2023-07-08,C1103,P0047,2,0.05
ORD06270,2024-05-19,C0396,P0126,2,0.10
ORD06271,2023-12-20,C0258,P0085,3,0.10
ORD06272,2023-03-28,C0523,P0213,2,0.10
ORD06273,2025-03-28,C1177,P0132,4,0.20
ORD06274,2025-11-29,C0221,P0166,5,0.05
ORD06275,2025-05-21,C1126,P0179,1,0.00
ORD06276,2025-04-22,C0702,P0132,6,0.05
ORD06277,2024-03-08,C0490,P0110,1,0.10
ORD06278,2023-06-27,C0509,P0174,1,0.10
ORD06279,2025-10-16,C0568,P0043,1,0.00
ORD06280,2024-12-31,C1136,P0048,1,0.15
ORD06281,2023-07-27,C0948,P0118,1,0.00
ORD06282,2025-07-02,C0655,P0066,3,0.05
ORD06283,2024-06-20,C1065,P0013,8,0.00
ORD06284,2025-11-02,C0782,P0227,5,0.05
ORD06285,2025-04-10,C0025,P0092,1,0.00
ORD06286,2023-05-22,C0117,P0178,5,0.05
ORD06287,2024-02-16,C0513,P0152,4,0.15
ORD06288,2024-04-03,C0958,P0214,6,0.00
ORD06289,2025-03-16,C0958,P0046,6,0.00
ORD06290,2025-12-04,C0136,P0094,10,0.05
ORD06291,2023-12-19,C0760,P0031,1,0.15
ORD06292,2023-12-31,C0991,P0103,3,0.00
ORD06293,2024-10-06,C0924,P0117,3,0.00
ORD06294,2024-11-14,C1170,P0125,2,0.00
ORD06295,2024-06-20,C0950,P0038,4,0.00
ORD06296,2023-08-19,C0268,P0114,3,0.10
ORD06297,2023-08-11,C0532,P0160,1,0.00
ORD06298,2024-12-27,C0269,P0091,2,0.10
ORD06299,2023-04-24,C0924,P0142,12,0.00
ORD06300,2023-11-07,C0993,P0002,6,0.10
ORD06301,2023-11-02,C0842,P0099,5,0.05
ORD06302,2023-07-14,C1183,P0224,5,0.05
ORD06303,2023-06-29,C0087,P0149,5,0.00
ORD06304,2023-01-16,C1117,P0059,1,0.05
ORD06305,2025-11-22,C0182,P0044,5,0.05
ORD06306,2025-07-08,C0810,P0074,2,0.15
ORD06307,2025-05-14,C0175,P0055,5,0.10
ORD06308,2024-10-12,C0325,P0006,2,0.15
ORD06309,2024-04-08,C0479,P0228,2,0.00
ORD06310,2025-03-05,C0822,P0175,4,0.00
ORD06311,2025-09-08,C0335,P0127,1,0.10
ORD06312,2024-05-01,C0524,P0087,1,0.00
ORD06313,2024-01-01,C1114,P0216,4,0.00
ORD06314,2025-10-18,C1000,P0043,4,0.10
ORD06315,2024-05-04,C0316,P0209,2,0.05
ORD06316,2024-11-09,C0009,P0059,2,0.00
ORD06317,2024-02-29,C0219,P0029,10,0.10
ORD06318,2025-10-22,C0069,P0001,6,0.00
ORD06319,2024-12-05,C0084,P0198,2,0.10
ORD06320,2024-01-23,C0778,P0186,1,0.05
ORD06321,2024-05-25,C0268,P0114,5,0.00
ORD06322,2023-02-27,C0636,P0196,2,0.05
ORD06323,2024-12-30,C0691,P0120,4,0.10
ORD06324,2023-12-30,C0250,P0106,2,0.00
ORD06325,2023-07-29,C0564,P0075,1,0.00
ORD06326,2024-10-03,C0879,P0143,1,0.00
ORD06327,2025-02-08,C0004,P0140,2,0.00
ORD06328,2025-10-26,C0290,P0217,1,0.15
ORD06329,2025-07-21,C0768,P0130,3,0.10
ORD06330,2024-01-29,C0212,P0088,3,0.15
ORD06331,2024-03-18,C0965,P0075,2,0.15
ORD06332,2025-07-12,C0194,P0087,10,0.15
ORD06333,2024-11-09,C1001,P0035,3,0.00
ORD06334,2024-02-28,C0512,P0240,3,0.05
ORD06335,2024-05-05,C0702,P0224,2,0.10
ORD06336,2025-05-05,C0545,P0153,1,0.10
ORD06337,2024-07-08,C0051,P0018,5,0.10
ORD06338,2024-10-07,C0863,P0097,5,0.10
ORD06339,2024-04-07,C0396,P0066,2,0.00
ORD06340,2024-03-01,C0996,P0234,12,0.10
ORD06341,2023-03-08,C0593,P0147,3,0.05
ORD06342,2024-05-01,C0273,P0098,1,0.00
ORD06343,2025-01-06,C0582,P0205,6,0.10
ORD06344,2023-07-24,C0364,P0102,6,0.00
ORD06345,2023-07-15,C1142,P0203,2,0.00
ORD06346,2023-11-25,C0588,P0030,6,0.10
ORD06347,2023-02-11,C0810,P0200,4,0.05
ORD06348,2025-07-08,C0748,P0221,1,0.10
ORD06349,2023-07-28,C0442,P0106,6,0.00
ORD06350,2025-11-05,C0184,P0058,2,0.15
ORD06351,2024-04-16,C0162,P0095,1,0.00
ORD06352,2023-01-08,C0987,P0142,3,0.00
ORD06353,2025-11-13,C0394,P0025,4,0.00
ORD06354,2024-05-28,C0057,P0090,2,0.00
ORD06355,2023-05-24,C0974,P0233,2,0.00
ORD06356,2023-03-30,C1071,P0053,4,0.00
ORD06357,2023-02-23,C0586,P0179,2,0.15
ORD06358,2023-03-10,C0550,P0189,3,0.00
ORD06359,2023-02-06,C0402,P0121,2,0.10
ORD06360,2025-08-02,C0185,P0010,3,0.05
ORD06361,2023-10-19,C0059,P0213,8,0.10
ORD06362,2024-12-16,C0151,P0018,6,0.00
ORD06363,2024-05-01,C0153,P0137,1,0.15
ORD06364,2023-12-23,C0922,P0210,3,0.10
ORD06365,2024-10-19,C0137,P0135,5,0.00
ORD06366,2025-07-14,C1021,P0005,2,0.10
ORD06367,2023-01-15,C0055,P0171,8,0.05
ORD06368,2024-01-05,C1075,P0038,12,0.00
ORD06369,2023-03-05,C0891,P0236,4,0.15
ORD06370,2025-02-03,C0390,P0171,5,0.05
ORD06371,2024-11-19,C0788,P0120,2,0.00
ORD06372,2024-05-31,C0183,P0028,12,0.05
ORD06373,2024-06-10,C0585,P0086,8,0.05
ORD06374,2025-02-04,C0954,P0209,1,0.00
ORD06375,2024-11-21,C0105,P0052,5,0.05
ORD06376,2024-05-08,C0070,P0137,1,0.00
ORD06377,2023-06-19,C0783,P0076,2,0.00
ORD06378,2025-12-15,C0491,P0069,3,0.00
ORD06379,2023-02-02,C0504,P0199,1,0.00
ORD06380,2024-04-23,C0089,P0006,3,0.10
ORD06381,2025-12-29,C1186,P0207,1,0.10
ORD06382,2024-05-27,C0763,P0039,6,0.00
ORD06383,2025-12-25,C0819,P0102,12,0.05
ORD06384,2024-12-17,C1002,P0007,2,0.00
ORD06385,2024-01-07,C0210,P0110,4,0.00
ORD06386,2023-11-27,C0030,P0028,1,0.15
ORD06387,2025-04-26,C1125,P0188,2,0.10
ORD06388,2024-09-29,C1165,P0215,1,0.00
